customer_id,name,address,telephone1,telephone2,email,website,sec,vat,withHoldingTax,businessNature,qualifyingSystem,certifyingBody,dateCertified,payment,status,remarks,businessStyle,tin,createdDate
1500621,QB Tech Industrial Corporation,Meridian Industrial Park Brgy. Maguyam  Silang  Cavite Philippines 4118,871-9758 / 539-0274,,purchasing.qbtechcorp@gmail.com,,,VAT,,,,,,COD,Active,,,009-101-063-000,01/02/2024
1500622,Quality Corrugated Box Manufacturing Corporation,Lot 59 B  Unity Ave.  Carmelray Industrial Park 1  Brgy. Canlubang  Calamba City  Laguna 4028,,,,,,VAT,,,,,,COD,Active,"Client of Lesoshoppe Philippines
Quality Corrugated Box MFG. Corp.
Lot 59 B  Unity Ave.  Carmelray Industrial Park 1  Brgy. Canlubang  Calamba  Laguna  Philippines",,238-367-420-001,12/02/2024
1500623,Ridge Construction Services,B8L22 Mandarin St. Summerwind 3  Salitran 3  Dasmariñas City  Cavite,,,ridgecon.serv@gmail.com,,,VAT,,,,,,COD,Active,found us thru online,,500-394-805-000,16/02/2024
1500624,Sekidou Industrial Supply & Services,Purok 4  Brgy. Hugo Perez  Trece Martires City  Cavite 4109  Philippines,,,sekidou_industrial@yahoo.com,,,VAT,,,,,39114,COD,Active,,,249-944-641-00000,22/02/2024
1500625,MC Industrial Services Opc.,Unit 105  10/F  Parkway Corporate Center  Corporate Ave. cor. Parkway Place  Alabang Muntinlupa City,,,,,,VAT,,,,,,COD,Active,Client Exclusive International Elevator & Equiptment  Inc.,MC Industrial Services Opc.,010-765-469-00000,23/02/2024
1500626,Minatechnology Philippines  Corporation,105 Industry Road Laguna Technopark Phase 1  Brgy. Don Jose  Sta. Rosa City  Laguna 4026,049 543-9935,049 827-0414,,,,Non-VAT,,,,,,COD,Active,"Formely Company Name Ishida Seisakusho

PEZA Reg. No. 15-003",,008-893-885-000,29/02/2024
1500627,Francesco Forgione Shuttle Services,501 A Canary St Agro Homes Subd. Putatan 1772 City of Muntinlupa NCR  Fourth District Philippines,,,pioshuttleservices@gmail.com,,,VAT,,,,,,COD,Active,,,208-968-403-000,01/03/2024
1500628,Handog Industrial Gases Distributors  Inc.,RMT Industrial Complex  Tunasan  City of Muntinlupa  NCR-Fourth District,02 8861-9012 to 15,,higdicompany@yahoo.com,,,VAT,,,,,,COD,Active,Other branch of Handog Industrial Gases Distributors  Inc.,,004-478-385-000,07/03/2024
1500629,Handog Industrial Gases Distributors  Inc.,Romulo Highway  Purok Happy Valley  Barangay  San Juan De Mata  Tarlac City Tarlac,0917-8971199,,higdicompany@yahoo.com,,,VAT,,,,,,COD,Active,Other Branch for Handog Industrial Gases Distributors  Inc.,,004-478-385-000,07/03/2024
1500630,Sansyu Precision Lipa Inc.,Warehouse No.7  EZP Technohub  Lima Technology Center Santiago 4233 Malvar  Batangas Philippines,043 455-6924 to 27,,,,,Non-VAT,,,,,41278,COD,Active,,,008-410-592-00000,07/03/2024
1500631,Weir Minerals Australia Ltd,L3 B3 Welborne Industrial Park  Bancal  Carmona  Cavite  Philippines 4116,,,,,,VAT,,,,,,COD,Active,,,410-727-308-000,08/03/2024
1500632,MKP  Inc.,Lot 14 Block 18  Phase IV  Cavite Economic Zone  Rosario Cavite  Philippines,046 437-2181 to 82,046 437-2183,gen.admin@mkp.com.ph,,,Non-VAT,,,,,,COD,Active,"sister company of P TON Corporation",,208-073-760-000,14/03/2024
1500633,Perstima (Philippines)  Inc.,Lot 1  Block 9  Mega Drive  LISP IV  Special Economic Zone  Brgy. San Fernando  Malvar Batangas  4233  Philippines,+63 43 425 9230,,,,,VAT,,,,,,COD,Active,google,Manufacturing,735-249-293-000,19/03/2024
1500634,Soluhealth Pharmacy,Blk 24  Lot 2  Mabini St.  Brgy Poblacion  San Pedro City  Laguna,,,,,,VAT,,,,,,COD,Active,Sister company of Mang Liloy,,106-946-612-00000,20/03/2024
1500635,First JRAC Partnership Co.,9431 Magallanes Guadalupe Nuevo 1212 City Makati NCR  Fourth District Philippines,,,,,,VAT,,,,,,COD,Active,"Coordinator of the cal: 
      Green Concrete Builders Philippines  Inc.
      101 Prime Tower Bldg. Librada Avelino St. Cor. Monserrat St. BF Homes  Parañaque City
greenconcretebuilders2@gmail.com",,009-294-639-00000,15/04/2024
1500636,Accura Mechanical Parts and Components Corp,Purok 1 Gen. E. Aguinaldo Highway Dragon Textile Mills Comp. Lalaan I 4118 Silang  Cavite Philippines,046-687-7609,,,,,VAT,,,,,,COD,Active,"Found us thru internet
Formely addres:
Aguinaldo Highway  By-pass Road  Brgy. Biga 1  Silang  Cavite",,009-559-899-00000,19/04/2024
1500637,ESI Philippines Transformer Services Corp,95 Lodlod Ave Aya 4227 San Jose Batangas Philippines,,,,,,VAT,,,,,,COD,Active,,,009-264-464-00000,19/04/2024
1500638,Woodify OPC,Unit 110 11 Sooner Farm Compound  Brgy. Timbao  Biñan  Laguna 4024,049-539-8371,,,,,VAT,,,,,,COD,Active,PMSi. Referred by JVV Precision,,756-424-289-000,23/05/2024
1500639,Taiphil Packaging Co. Inc.,Blk 4 Lot 7 & 8 Cavite Light Industrial Park   Bo. Maguyam Silang Cavite,02475-6120  046 443 9237 ,,tpci_taiphil@yahoo.com,,,VAT,,,,,,COD,Active,,,000-422-376-000,20/06/2024
1500640,Honda Cars Batangas,Brgy. Bolbok  Batangas City,,,,,,VAT,,,,,,COD,Active,,,007-050-616-000,27/06/2024
1500641,Agile Innovatech Solutions,Lot 2562 P Bayacal Street Bayacal  Barangay Sabutan  Silang  Cavite 4118,,,agileinnovatechsolns@gmail.com,,,VAT,,,,,,COD,Active,Recommend By RA Technologies Corp.,,,02/07/2024
1500642,Inventory Exchange Holdings  Inc.,6th Floor Suite 608 Ayala Life-FGU Center Building  Alabang-Zapote Road  corner Madrigal Business Park   Acacia Ave  Ayala Alabang  Muntinlupa  Kalakhang Maynila,,,,,,VAT,,,,,,COD,Active,Group of Companies: Inventory Exchange Center  Inc.,,008-531-641-000,03/07/2024
1500643,Purican Foods Corporation,Unit D Lot 18 & 19 Anabu Hills Industrial Estate  Anabu 1C  Imus  Cavite,,,puricanfoodscorp@gmail.com,,,VAT,,,,,,COD,Active,"Found us Thru google search
 Food Manufacturing",,007-188-106-000,05/07/2024
1500644,LJJR Fire Protection Services,Blk14 L2 P2 Ponteverde de Sto. Tomas  Brgy. San Rafael  Sto. Tomas  Batangas,,,,,,VAT,,,,,,COD,Active,"Found us thru DTI Accredited Companies on internet
Name of Tax payer: Joven Barbon Baldevieso",Construction,197-814-790-00000,09/07/2024
1500645,RTA Supply Chain Solutions Phillipines Inc.,Bldg. W1-A Lot 14  First Philippine  Industrial Park II  Special Economic Zone  Santa Anastacia 4234  Santo Tomas  Batangas  Philippines,09952 101068,,,,,Non-VAT,,,,AS9120,,COD,Active,Found us thru Google search,,010-763-822-00000,11/07/2024
1500646,HDEC-DONGAH JOINT VENTURE,Filinvest  Alabang Muntinlupa,,,,,,VAT,,,,,,COD,Active,"Hyundai Engineering & Construction
Purok 1  Pulong Sta Cruz Sta Rosa City  Laguna  Philippines",General Construction,618-296-582-00000,15/07/2024
1500647,TM Luzon Engineering,Stall 1 Tomas Aquinos Building  117 Street Brgy. Buhay na Tubig  Imus City  Cavite,046521-6307,,tmluzon.engineering@gmail.com,,,VAT,,,,,,COD,Active,,,,19/07/2024
1500648,Elle Intimates  Inc.,Km. 23 East Service  Cupang  Muntinlupa City,,,,,,VAT,,,,,,COD,Active,,,239-059-509-000,24/07/2024
1500649,Dyna Micro Precision Toolings and Fabrication Inc.,735 E. Aguinaldo Highway Biga II 4118 Silang  Cavite Philippines,046 414-0645,,,,,VAT,,,,,,COD,Active,"Tin issuance date: November 23  2006
Found us thru internet",,006-515-435-00000,30/07/2024
1500650,Triangle Holdings System Corporation,Lot 6-B Mountview Industrial Complex Phase 2 Maguyam Road  Bancal  Carmona  Cavite,028-584-7316,,,,,VAT,,,,,,COD,Active,Found us from old employee,,000-405-827-000,31/07/2024
1500651,Nichivi Philippines Corp.,Lot 3 Blk 12 PH 1 2nd St.  PEZA  Rosario  Cavite 4106,046 437-1814/2128/0644,,,,,Non-VAT,,,,,,COD,Active,,3999 Manufacture of Other Articles ,207-003-718-000,30/08/2024
1500652,Dynalab Corporation,Unit 905 Atlanta Centre  Annapolis st.  Greenhills  San Juan City 1500,02 86953116,,infor@dynalab.com.ph,,,VAT,,,,,,COD,Active,,Wholesaler (Non-Essential) – Analytical Instruments,001-044-373-000,09/09/2024
1500653,RTI System Automation  Inc.,Blk. 4 Lot 6 Onda Compound PTC Complex Special Economic Zone  Brgy. Maduya  Carmona  Cavite,02-519-2243 / 02-519-2065,,,www.rsa.com.ph,,NON-VAT,,,,,,COD,Active,,,007-307-077,10/09/2024
1500654,FODC-First Orient Development and Construction Corp.,Unit 702 & 704  7F Alabang Business Tower. 1216 Acacia Avenue  Madrigal Business Park  Ayala Alabang  Muntinlupa City,,,,,,Non-VAT,,,,,,COD,Active,,,,23/09/2024
1500655,Apex Plastic Piping Supply and Services Inc.,Apex Bldg.  3rd St.  Meridian Industrial Complex  Brgy. Macabling  Sta. Rosa  Laguna,02 8519-4840 to 41  049 530-2313,,,,,VAT,,,,,,COD,Active,Found us To Sir Rome of AIT,,008-503-517-000,23/09/2024
1500656,Hershana Trading,Unit 1  2nd Flr. Blk. 2 Lot 1  Joy St.  Cityland  Carmona  Cavite,,,sales.hershana@gmail.com,,,VAT,,,,,,COD,Active,"Sister company of MRB Estelope Trading and Services  Inc.",,243-318-292-00000,15/10/2024
1500657,Metrojet Engineering (Clark) LTD.,Hangar N7727 M.A. Roxas Highway Clark Civil Aviation Complex Calrk 2023 Freeport Zone Pampanga Philippines,,,mec.aog@metrojet.com,,,"""Non-VAT""",,,,,,COD,Active,,,436-503-503-00000,21/10/2024
1500658,Daiwa Seiko Philippines Corporation,Lot 8 & 9 block V LIIP Mamplasan  Biñan Laguna 4024,049 5390115-0117,,,,,NON-VAT,,,,,,COD,Active,,,004-146-967-000,23/10/2024
1500659,Jamgasco  Inc.,#9005 Amethyst St  New Cavite Industrial City  Manggahan  General Trias  Cavite,046-402-2311,,,,,VAT,,,,,,COD,Active,Found us thru theirr main office calibration officer.,Manufacturing,234-635-227-000,31/10/2024
1500660,Golforce  Inc,Manila Southwoods Golf and Country Club  Gate 5 Southwoods Avenue  Cabilang Baybay  Carmona  Cavite  4116,,,,,,VAT,,,,,,COD,Active,"found us thru recommendation from other people

7/F Rennaissance Tower Meralco Ave. Ortigas Center San Antonio  Pasig City 1604",Golf Construction & Maintenance,005-693-597-000,13/11/2024
1500661,E-Smooth Industrial Trading,Blk. 5 Lot 6 Sta. Margarita Magdalena 2 Urduja  Camarin Rd Brgy. 172 Caloocan City 1400,+632 8938-1508 / +632 8293-9305,,,,,VAT,,,,,,COD,Active,,,135-125-139-000,22/11/2024
1500662,FamilyMeds Pharmacy,Lot 3 Blk 2 Phase 2 Mabuhay Homes 2000 Paliparan II 4114 City of Dasmariñas  Cavite Philippines,,,fammedspharmacy@gmail.com,,,VAT,,,,,,COD,Active,,,372-997-499-00000,03/12/2024
1500663,Leader Electronics (Philippine Branch) Inc,Phase 02 Block 07 Cavite Economic-Zone Rosario  Cavite 4107,046 437-0401,,,,,VAT,,,,,,COD,Active,,,,03/12/2024
1500664,Lemery Cement Silo Tank Corporation,Barangay Sinisian Lemery Highway Sinisian West Lemery Batangas 4209,,,lemerycementsilotankcorp@gmail.com,,,VAT,,,,,,COD,Active,found thru internet,,010-364-098-000,11/12/2024
1500665,Hae Yong Inc.,Km 16 Republic Steel Tube Compound  Pamplona 1  Las Piñas  M.M.  Philippines 1740,02-871-2974,,purchasing.office@haeyong.net,,,VAT,,,,,,COD,Active,found us thru internet,,008-240-629-000,12/12/2024
1500666,Sea Aviation Services Inc.,Ri-Rance Corporate Center Tambo 1701 City of Parañaque NCR  Fourth District Philippines,+632 8242 6638 loc 2701  2703,,,,,VAT,,,,,,COD,Active,Aircraft Maintenance Organization,Aircraft Maintenance Organization,010-488-284-00000,12/12/2024
1500667,Minebea Philippines  Inc.,Lot 1 Phase 1-A  First Philippine Industrial Park (FPIP) Brgy.Sta. Anastacia Sto.Tomas Batangas,,,,,,VAT,,,,,,COD,Active,,,,16/12/2024
1500668,Mako Teknomecaniques Inc,Lot 36 & 38  Block 5 Gawaran Avenue Green Valley Subdivision Molino III  4102 Bacoor Cavite Philippines,046 885 3481,,,,,VAT,,,,,,COD,Active,found us thru internet,,236-378-187-00000,20/01/2025
1500669,Bandai Namco Philippines Inc.,Phase 2A  Block 1 Lot 2 Jose P. Rizal Ave. Lima Technology Center SEZ San Lucas 4217  Lipa City Batangas Philippines,+63 455 6915 Local: 603,,,,,Non-VAT,,,,,,COD,Active,,,008-366-518-00000,30/01/2025
1500670,Wilhelm Cladding Philippines OPC,Lot 2 Blk.3 Interstar St.  Laguna International Industrial Park Mamplasan 4024 City of Biñan  Laguna  Philippines,,,,,,VAT,,,,,,COD,Active,found thru internet,,639-551-489-00000,13/02/2025
1500671,Redeemed Requalification Enterprise Corporation,9256 Diezmo Rd. Brgy. Pulo Cabuyao City  Laguna,9688641317,,ellaalcazar08@gmail.com,,,VAT,,,,,,COD,Active,Found us website of DTI,LPG Requalification and Repair,639-341-813,14/02/2025
1500672,IDEAL Industrial Solutions  Inc.,2/F Unit 3RJ Titus Bldg. 3 Lot 2098-A Halang. Rd. Brgy. San Francisco Biñan  Laguna 4024,049 566-6766,,,,,VAT,,,,,,COD,Active,"Found us thru internet
Company name from BIR: 2303 Innovative Developers  Engineers and Associates League ( IDEAL )",Engineering Services,010-156-590-000,14/02/2025
1500673,RMBZ Health Reform Marketing Corp.,12 K-J St East Kamias 1102 Quezon City NCR  Second District Philippines,,,,,,VAT,,,,,,COD,Active,found us thru googleLine of Bus.: Manufacturing  Wholesale and Retail of Fodd Supplements From Herbs,,010-557-165-00000,01/03/2025
1500674,BSIBS General Construction Corp.,132 Purok 4 Brgy. Sucol  Calamba Laguna  4027  Phil,,,bsibs_gencons@yahoo.com,,,VAT,,,,,,COD,Active,,,,01/03/2025
1500675,NGO BUILDERS CORPORATION,Blk 3 Lot 38 Mercury Street Sunriser Villa Barangay 167 1400 Caloocan City NCR  Third District Philippines,,,ngobuilders@ yahoo.com,,,VAT,,,,,,COD,Active,Found us thru internet,Construction Activities,010-711-073-00000,05/03/2025
